31,100 Round Box - 22 LR CCI Mini-Mag 40 Grain Solid Copper Plated Ammo - 0030SKU: CCI0030Available Stock: 159 $10.95 Each 50+ @ $8.95 Each (price per round $0.11),159,10.95,100,40, CCI0030,2024-08-31 19:46:36.359346,0.10949999999999999
32,5000 Round Case - 22 LR CCI Mini-Mag 40 Grain Solid Copper Plated Ammo - 0030SKU: CCI0030-5000Available Stock: 5 $447.50 Each FREE SHIPPING (price per round $0.09),5,447.5,5000,40, CCI0030-5000,2024-08-31 19:46:36.359346,0.0895
33,2500 Round Can - 22 LR CCI Mini-Mag 40 Grain Solid Copper Plated Ammo - 0030 - Packed in M2A1 CanisterSKU: CCI-0030-2500ACAvailable Stock: 1 $259.50 Each FREE SHIPPING (price per round $0.10),1,259.5,2500,40, CCI-0030-2500AC,2024-08-31 19:46:36.359346,0.1038
34,3400 Round Metal Crate Canister - 22 LR CCI Mini-Mag 40 Grain Solid Copper Plated Ammo - 0030SKU: 0030-MC-3400Available Stock: 4 $339.50 Each FREE SHIPPING (price per round $0.10),4,339.5,3400,40, 0030-MC-3400,2024-08-31 19:46:36.359346,0.09985294117647059
35,100 Round Box - 22 LR CCI Mini-Mag HP 36 Grain Copper Hollow Point - 0031SKU: CCI0031Available Stock: 164 $10.95 Each 50+ @ $8.95 Each (price per round $0.11),164,10.95,100,36, CCI0031,2024-08-31 19:46:36.359346,0.10949999999999999
36,5000 Round Case - 22 LR CCI Mini-Mag HP 36 Grain Copper Hollow Point Ammo - 0031SKU: 0031 - caseAvailable Stock: 4 $447.50 Each FREE SHIPPING (price per round $0.09),4,447.5,5000,36, 0031 - case,2024-08-31 19:46:36.359346,0.0895
37,2500 Round Can - 22 LR CCI Mini-Mag HP 36 Grain Copper Hollow Point Ammo - 0031 - Packed in M2A1 CanisterSKU: CCI-0031-2500ACAvailable Stock: 5 $259.50 Each FREE SHIPPING (price per round $0.10),5,259.5,2500,36, CCI-0031-2500AC,2024-08-31 19:46:36.359346,0.1038
38,3400 Round Metal Crate Canister - 22 LR CCI Mini-Mag HP 36 Grain Copper Hollow Point Ammo - 0031SKU: 0031-MC-3400Available Stock: 5 $339.50 Each FREE SHIPPING (price per round $0.10),5,339.5,3400,36, 0031-MC-3400,2024-08-31 19:46:36.359346,0.09985294117647059
39,300 Round Box - 22 LR Mini-Mag 36 Grain Copper Plated Hollow Point CCI Ammo - 962SKU: 962 - BoxAvailable Stock: 53 $26.95 Each 10+ @ $25.95 Each (price per round $0.09),53,26.95,300,36, 962 - Box,2024-08-31 19:46:36.359346,0.08983333333333333
40,3000 Round Case - 22 LR Mini-Mag 36 Grain Copper-Plated Hollow Point CCI Ammo - 962SKU: 962 - CaseAvailable Stock: 9 $259.50 Each FREE SHIPPING (price per round $0.09),9,259.5,3000,36, 962 - Case,2024-08-31 19:46:36.359346,0.0865
41,100 Round Box - 22 LR 40 Grain CCI Mini-Mag Segmented Hollow Point Ammo - 36CCSKU: CCI - 36CC - BoxAvailable Stock: 179 $9.95 Each 50+ @ $8.95 Each (price per round $0.10),179,9.95,100,40, CCI - 36CC - Box,2024-08-31 19:46:36.359346,0.09949999999999999
42,5000 Round Case - 22 LR 40 Grain CCI Mini-Mag Segmented Hollow Point Ammo - 36CCSKU: CCI - 36CC - CaseAvailable Stock: 9 $447.50 Each FREE SHIPPING (price per round $0.09),9,447.5,5000,40, CCI - 36CC - Case,2024-08-31 19:46:36.359346,0.0895
43,50 Round Box - 22 LR CCI Stinger 32 Grain 1640 FPS Hyper Velocity Ammo - 0050SKU: 0050Available Stock: 143 $9.95 Each 10+ @ $7.95 Each (price per round $0.20),143,9.95,50,32, 0050,2024-08-31 19:46:36.359346,0.19899999999999998
44,500 Round Brick - 22 LR CCI Stinger 32 Grain 1640 FPS Hyper Velocity Ammo - 0050SKU: 0050 - BrickAvailable Stock: 31 $79.50 Each 10+ @ $74.95 Each (price per round $0.16),31,79.5,500,32, 0050 - Brick,2024-08-31 19:46:36.359346,0.159
45,5000 Round Case - 22 LR CCI Stinger 32 Grain 1640 FPS Hyper Velocity Ammo - 0050SKU: 0050 - CaseAvailable Stock: 3 $749.50 Each FREE SHIPPING (price per round $0.15),3,749.5,5000,32, 0050 - Case,2024-08-31 19:46:36.359346,0.1499
46,1500 Round Can - 22 LR CCI Stinger 32 Grain 1640 FPS Hyper Velocity Ammo - 0050 - Packed in M19A1 CanisterSKU: CCI-0050-1500ACAvailable Stock: 11 $239.50 Each FREE SHIPPING 2+ @ $234.95 Each (price per round $0.16),11,239.5,1500,32, CCI-0050-1500AC,2024-08-31 19:46:36.359346,0.15966666666666668
47,100 Round Box - 22 LR 32 Grain Hollow Point CCI Stangers Varmint Copper Plated Ammo - 50100CCSKU: 50100CC - BoxAvailable Stock: 146 $19.95 Each 50+ @ $14.95 Each (price per round $0.20),146,19.95,100,32, 50100CC - Box,2024-08-31 19:46:36.359346,0.19949999999999998
