59,900 Round Case - 9mm Luger 115 Grain FMJ PMC Battle-Pack Ammo - 9ABP SKU: PMC-9ABP-caseAvailable Stock: 6 $269.10 Each FREE SHIPPING (price per round $0.30),6,269.1,900,115, PMC-9ABP-case,2024-08-31 19:46:25.911421,0.29900000000000004
60,50 Round Box - 9mm Luger 124 Grain FMJ - PMC Ammo - 9GSKU: PMC- 9G Available Stock: 109 $14.95 Each 20+ @ $13.49 Each (price per round $0.30),109,14.95,50,124, PMC- 9G ,2024-08-31 19:46:25.911421,0.299
61,1000 Round Case - 9mm Luger 124 Grain FMJ - PMC Ammo - 9GSKU: PMC- 9G -caseAvailable Stock: 4 $269.80 Each FREE SHIPPING (price per round $0.27),4,269.8,1000,124, PMC- 9G -case,2024-08-31 19:46:25.911421,0.2698
62,500 Round Can - 9mm Luger 124 Grain FMJ PMC Ammo - 9G - Packed in M19A1 CanisterSKU: PMC-9G-500ACAvailable Stock: 9 $149.50 Each 2+ @ $144.95 Each (price per round $0.30),9,149.5,500,124, PMC-9G-500AC,2024-08-31 19:46:25.911421,0.299
63,1000 Round Can - 9mm Luger 124 Grain FMJ PMC Ammo - 9G - Packed in M2A1 CanisterSKU: PMC-9G-1000ACAvailable Stock: 10 $279.80 Each FREE SHIPPING (price per round $0.28),10,279.8,1000,124, PMC-9G-1000AC,2024-08-31 19:46:25.911421,0.2798
64,50 Round Box - 9mm Luger 147 Grain FMJ PMC Ammo - 9HSKU: PMC-9H-BoxAvailable Stock: 43 $15.95 Each 20+ @ $14.49 Each (price per round $0.32),43,15.95,50,147, PMC-9H-Box,2024-08-31 19:46:25.911421,0.319
65,1000 Round Case - 9mm Luger 147 Grain FMJ PMC Ammo - 9HSKU: PMC-9H-CaseAvailable Stock: 7 $289.80 Each FREE SHIPPING (price per round $0.29),7,289.8,1000,147, PMC-9H-Case,2024-08-31 19:46:25.911421,0.2898
66,50 Round Box - 9mm Luger Federal HST 124 Grain Hollow Point LE Ammo - P9HST1SKU: P9HST1Available Stock: 30 $39.95 Each 20+ @ $33.95 Each (price per round $0.80),30,39.95,50,124, P9HST1,2024-08-31 19:46:25.911421,0.799
67,1000 Round Case - 9mm Luger Federal HST 124 Grain HP Hollow Point LE Ammo - P9HST1SKU: P9HST1-1000Available Stock: 5 $679.00 Each FREE SHIPPING (price per round $0.68),5,679.0,1000,124, P9HST1-1000,2024-08-31 19:46:25.911421,0.679
68,350 Round Can - 9mm Luger Federal HST 124 Grain HP Hollow Point LE Ammo - P9HST1 - Packed in M19A1 CanisterSKU: P9HST1 - 350ACAvailable Stock: 10 $269.95 Each FREE SHIPPING (price per round $0.77),10,269.95,350,124, P9HST1 - 350AC,2024-08-31 19:46:25.911421,0.7712857142857142
69,500 Round Flat Can - 9mm Luger Federal HST 124 Grain HP Hollow Point LE Ammo - P9HST1 - Packed in Metal CanisterSKU: P9HST1 - 500FACAvailable Stock: 4 $369.50 Each FREE SHIPPING (price per round $0.74),4,369.5,500,124, P9HST1 - 500FAC,2024-08-31 19:46:25.911421,0.739
70,50 Round Box - 9x19 mm 124 Grain FMJ Range Master Ammo By Prvi Partizan - PPRM9MSKU: PPRM9M - BoxAvailable Stock: 100 $14.95 Each 20+ @ $14.48 Each (price per round $0.30),100,14.95,50,124, PPRM9M - Box,2024-08-31 19:46:25.911421,0.299
71,1000 Round Canister - 9x19 mm 124 Grain FMJ Range Master Ammo By Prvi Partizan - PPRM9MSKU: PPRM9M - CanAvailable Stock: 5 $289.50 Each FREE SHIPPING (price per round $0.29),5,289.5,1000,124, PPRM9M - Can,2024-08-31 19:46:25.911421,0.2895
72,50 Round Box - 9mm Luger Subsonic 147 Grain FMJ Ammo by Magtech - 9GSKU: MGT-9GAvailable Stock: 102 $14.99 Each 20+ @ $13.99 Each (price per round $0.30),102,14.99,50,147, MGT-9G,2024-08-31 19:46:25.911421,0.2998
73,1000 Round Case - 9mm Luger Subsonic 147 Grain FMJ Ammo by Magtech - 9GSKU: Magtech9G - CaseAvailable Stock: 7 $279.80 Each FREE SHIPPING (price per round $0.28),7,279.8,1000,147, Magtech9G - Case,2024-08-31 19:46:25.911421,0.2798
74,400 Round Can - 9mm Luger Subsonic 147 Grain FMJ Ammo by Magtech - 9G - Packed in Mini Ammo CanisterSKU: Magtech9G-400MACAvailable Stock: 6 $134.95 Each 2+ @ $129.50 Each (price per round $0.34),6,134.95,400,147, Magtech9G-400MAC,2024-08-31 19:46:25.911421,0.337375
75,50 Round Box - 9mm Luger Sellier Bellot Subsonic 140 Grain FMJ Ammo - SB9SUBASKU: SBA919SS140Available Stock: 116 $15.95 Each 20+ @ $14.95 Each (price per round $0.32),116,15.95,50,140, SBA919SS140,2024-08-31 19:46:25.911421,0.319
76,1000 Round Case - 9mm Luger Sellier Bellot Subsonic 140 Grain FMJ Ammo - SB9SUBASKU: SB9G - CaseAvailable Stock: 7 $299.00 Each FREE SHIPPING (price per round $0.30),7,299.0,1000,140, SB9G - Case,2024-08-31 19:46:25.911421,0.299
77,400 Round Can - 9mm Luger Sellier Bellot Subsonic 140 Grain FMJ Ammo - SB9SUBA - Packed in Mini Ammo CanisterSKU: SB9SUBA-400MACAvailable Stock: 8 $134.95 Each 2+ @ $129.50 Each (price per round $0.34),8,134.95,400,140, SB9SUBA-400MAC,2024-08-31 19:46:25.911421,0.337375
78,50 Round Box - 9mm Luger 150 Grain FMJ Subsonic Ammo Made By Sellier Bellot - SB9SUBB SKU: SB9SUBB - boxAvailable Stock: 55 $15.95 Each 20+ @ $14.95 Each (price per round $0.32),55,15.95,50,150, SB9SUBB - box,2024-08-31 19:46:25.911421,0.319
79,1000 Round Case - 9mm Luger 150 Grain FMJ Subsonic Ammo Made By Sellier Bellot - SB9SUBB SKU: SB9SUBB - CaseAvailable Stock: 7 $299.00 Each FREE SHIPPING (price per round $0.30),7,299.0,1000,150, SB9SUBB - Case,2024-08-31 19:46:25.911421,0.299
80,400 Round Can - 9mm Luger 150 Grain FMJ Subsonic Ammo Made By Sellier Bellot - SB9SUBB - Packed in Mini CanisterSKU: SB9SUBB - 400MACAvailable Stock: 5 $139.95 Each 2+ @ $134.50 Each (price per round $0.35),5,139.95,400,150, SB9SUBB - 400MAC,2024-08-31 19:46:25.911421,0.349875
81,50 Round Box - 9mm Luger CCI Blazer Brass 124 Grain FMJ Ammo - 5201SKU: 5201Available Stock: 131 $14.95 Each 20+ @ $13.49 Each (price per round $0.30),131,14.95,50,124, 5201,2024-08-31 19:46:25.911421,0.299
82,1000 Round Case - 9mm Luger CCI Blazer Brass 124 Grain FMJ Ammo - 5201SKU: 5201-caseAvailable Stock: 40 $269.80 Each FREE SHIPPING (price per round $0.27),40,269.8,1000,124, 5201-case,2024-08-31 19:46:25.911421,0.2698
83,350 Round Can - 9mm Luger CCI Blazer Brass 124 Grain FMJ Ammo - 5201 - Packed in M19A1 CanisterSKU: 5201 - 350ACAvailable Stock: 5 $114.95 Each (price per round $0.33),5,114.95,350,124, 5201 - 350AC,2024-08-31 19:46:25.911421,0.32842857142857146
84,800 Round Can - 9mm Luger 124 Grain FMJ CCI Blazer Brass Ammo - 5201 - Packed in M2A1 CanisterSKU: 5201-800ACAvailable Stock: 7 $229.50 Each FREE SHIPPING (price per round $0.29),7,229.5,800,124, 5201-800AC,2024-08-31 19:46:25.911421,0.286875
85,50 Round Box - 9mm Luger 147 Grain FMJ CCI Blazer Brass Ammo - 5203SKU: 5203 - BoxAvailable Stock: 47 $15.95 Each 20+ @ $14.49 Each (price per round $0.32),47,15.95,50,147, 5203 - Box,2024-08-31 19:46:25.911421,0.319
86,1000 Round Case - 9mm Luger 147 Grain FMJ CCI Blazer Brass Ammo - 5203SKU: 5203 - CaseAvailable Stock: 9 $289.80 Each FREE SHIPPING (price per round $0.29),9,289.8,1000,147, 5203 - Case,2024-08-31 19:46:25.911421,0.2898
87,350 Round Can - 9mm Luger 147 Grain FMJ CCI Blazer Brass Ammo - 5203 - Packed in M19A1 CanisterSKU: 5203 - 350ACAvailable Stock: 5 $119.50 Each (price per round $0.34),5,119.5,350,147, 5203 - 350AC,2024-08-31 19:46:25.911421,0.3414285714285714
